"행정구역별(시군구)","연령별",2017,2017,2017,2018,2018,2018,2019,2019,2019
"행정구역별(시군구)","연령별",1인가구,남자,여자,1인가구,남자,여자,1인가구,남자,여자
"강원도","50~54",16407,9665,6742,16889,9910,6979,17213,10107,7106
"강원도","55~59",21565,11520,10045,21806,11806,10000,21936,11964,9972
"강원도","60~64",18504,8891,9613,20878,10264,10614,22177,11001,11176
"강원도","65~69",14003,5616,8387,14694,6057,8637,15994,6767,9227
"강원도","70~74",13799,4143,9656,14335,4502,9833,14631,4884,9747
"강원도","75~79",14685,3364,11321,15043,3480,11563,15193,3622,11571
"강원도","80~84",9702,1897,7805,10746,2152,8594,11573,2276,9297
"강원도","85세 이상",6190,1039,5151,6781,1138,5643,7503,1264,6239
"충청북도","합계",195186,99354,95832,204109,105327,98782,215196,111795,103401
"충청북도","20세 미만",2498,1456,1042,2301,1367,934,2560,1508,1052
"충청북도","20~24",16619,8886,7733,16763,8975,7788,18411,10091,8320
"충청북도","25~29",18415,12320,6095,20427,13810,6617,22975,15443,7532
"충청북도","30~34",15202,10268,4934,15496,10697,4799,16506,11337,5169
"충청북도","35~39",12692,8468,4224,13449,9122,4327,13988,9483,4505
"충청북도","40~44",12513,8249,4264,12468,8200,4268,12328,8156,4172
"충청북도","45~49",14670,9179,5491,14882,9473,5409,15000,9534,5466
"충청북도","50~54",15245,8950,6295,16192,9577,6615,17124,10160,6964
"충청북도","55~59",19111,10076,9035,19395,10357,9038,19391,10461,8930
"충청북도","60~64",16041,7452,8589,17944,8538,9406,19324,9319,10005
"충청북도","65~69",12095,4736,7359,12818,5169,7649,13952,5671,8281
"충청북도","70~74",11405,3426,7979,11712,3664,8048,11982,3901,8081
"충청북도","75~79",13138,2946,10192,13388,3098,10290,13301,3122,10179
"충청북도","80~84",9912,1938,7974,10528,2131,8397,11244,2293,8951
"충청북도","85세 이상",5630,1004,4626,6346,1149,5197,7110,1316,5794
"충청남도","합계",259727,134104,125623,270497,140596,129901,280773,146305,134468
"충청남도","20세 미만",3379,1588,1791,3420,1695,1725,3328,1660,1668
"충청남도","20~24",20252,9597,10655,20788,9816,10972,22049,10285,11764
"충청남도","25~29",24457,15952,8505,25663,16731,8932,27337,17679,9658
"충청남도","30~34",22654,16227,6427,22823,16333,6490,23609,16838,6771
"충청남도","35~39",18796,13696,5100,19971,14568,5403,20087,14679,5408
"충청남도","40~44",16812,11707,5105,16770,11665,5105,16857,11872,4985
"충청남도","45~49",18830,12350,6480,19404,12871,6533,19618,13057,6561
"충청남도","50~54",19358,11703,7655,20128,12305,7823,20939,12913,8026
"충청남도","55~59",23277,12813,10464,24178,13473,10705,24523,13776,10747
